host_id,host_name,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count
95286194,Xavier,53,2019-06-23,1.92,1
123567556,Sean,106,2019-06-22,5.58,2
4296251,Marina,0,N/A,0.0,2
123580100,Evelyn,82,2019-06-17,3.01,2
12388182,Ahmad,2,2017-04-24,0.07,1
74282739,David,177,2019-06-24,7.12,1
116408324,Ezel,17,2019-06-09,0.63,1
123407715,Guillermo,86,2019-06-23,3.41,1
123690850,Ani,4,2019-06-13,0.17,1
10549792,Connor,2,2018-01-02,0.08,1
109854433,Careen,76,2019-06-24,2.78,2
766182,Mike,1,2019-04-17,0.36,1
32806463,Eugene,0,N/A,0.0,1
91261577,Matthew,4,2017-08-27,0.15,1
886646,Tarik,5,2018-12-30,0.2,1
106232698,Nicolas,30,2019-05-22,1.1,1
73228035,Maimi,2,2017-04-17,0.07,2
82933489,Karly,9,2018-10-07,0.33,1
123818434,Natalia,23,2019-06-02,0.85,1
123646786,Zheng,41,2019-07-01,1.53,2
25036260,Jaye,49,2019-06-17,1.86,3
23390186,June,11,2019-06-08,0.41,1
96669597,Sara,8,2019-02-22,0.31,1
103995602,Flo,102,2019-06-20,3.75,1
123894644,Spencer,4,2017-11-19,0.16,1
63749946,Rachel,77,2019-06-05,2.92,3
123920566,Hiroshi & Yukari,50,2019-06-30,1.85,1
36457711,Hannah,7,2017-12-29,0.26,2
24594555,Eva,87,2019-07-06,3.19,1
123953691,Petra,55,2019-06-25,2.07,1
22284124,Ella,2,2017-08-26,0.08,1
47536613,Emily,76,2019-06-23,2.89,1
96718265,Javier & Alejandra,0,N/A,0.0,1
4857042,Matthew,105,2019-07-01,3.87,1
15185649,Beebe,134,2019-06-21,4.93,2
123968750,Kathy,0,N/A,0.0,1
101736132,Alex,12,2017-10-07,0.44,2
6752799,Zach,1,2017-07-02,0.04,2
4435816,Steven-Jon,17,2018-10-21,0.72,1
124082275,Raquel,73,2019-06-16,2.69,1
124106675,Mary,4,2017-05-07,0.15,1
42287744,Camilo,18,2018-08-16,0.65,1
59156312,Viviana,48,2019-06-08,1.8,9
96560825,Brittany,0,N/A,0.0,1
124142417,Marlene,111,2019-06-18,4.12,2
100345999,Leigh,1,2017-04-28,0.04,1
35292326,Brendan,4,2019-05-28,1.82,1
15651644,Alan,1,2017-05-21,0.04,1
51926018,Minchul,0,N/A,0.0,1
124218492,Benjamin,20,2019-06-07,0.74,1
10621137,Anne Marie,1,2017-08-12,0.04,1
2675644,Alissa,0,N/A,0.0,1
271799,Emmanuel,95,2019-06-17,3.51,2
3167806,Heather,16,2019-06-25,0.65,1
28642031,Laura,1,2017-08-12,0.04,1
138243,Alexander,12,2019-06-30,0.46,1
5235811,David,0,N/A,0.0,1
27159049,Ivan,8,2017-06-04,0.29,1
20691482,M&A New York,21,2019-05-20,0.78,1
85316652,Umut Can,36,2018-09-11,1.37,1
50366453,Terence,3,2017-06-11,0.11,1
4191725,Efrain,1,2017-12-05,0.05,1
23944472,Stelios,16,2019-02-18,0.59,1
91184602,Sonia,26,2019-01-01,1.38,1
17707106,Deep,22,2017-09-22,0.81,1
113534805,Jackie,0,N/A,0.0,1
69572951,Ilija,0,N/A,0.0,1
512101,Martha Cristina,11,2019-06-02,0.81,1
43352661,Charles,129,2019-06-21,4.7,3
1753130,Britt,52,2019-07-07,1.94,1
24467449,Laura,20,2019-04-15,0.74,2
35163646,Lyndsay,1,2018-01-02,0.05,1
121093001,Geoffrey,96,2019-06-22,3.59,1
52711374,Cindy,12,2017-11-26,0.44,1
62680545,Juan Felipe,2,2017-08-04,0.08,1
4004425,Jamie,0,N/A,0.0,1
3788839,Lorenzo & Alex,9,2019-05-23,0.36,4
124486054,Carlton,0,N/A,0.0,1
124491152,Philip,134,2019-06-22,5.12,1
124550001,Frank,1,2017-12-19,0.05,1
124554019,Eric,32,2019-06-27,1.38,2
5735174,Yoav,17,2019-06-30,0.65,1
124580765,Ruth,86,2019-06-30,3.17,1
10472095,Jaime,0,N/A,0.0,1
60786164,Kassandra,2,2017-04-24,0.07,1
686339,Ben,0,N/A,0.0,1
124593127,Miguel,93,2019-06-21,3.5,2
16307239,Julia,5,2019-07-06,0.21,1
121274,Joanna,4,2019-01-23,0.21,1
70774951,Farhan,138,2019-06-23,6.92,3
3632170,Thulinh,0,N/A,0.0,1
124702572,Ted & Tony,12,2019-06-14,0.46,1
5479861,Brandon,18,2019-06-12,0.7,1
7370191,Niji,4,2018-06-04,0.15,1
124740003,Dani,93,2019-06-21,3.49,1
124741583,Marina,2,2017-06-27,0.08,1
124743046,Mark,80,2019-07-02,3.0,3
5168429,Chris,17,2019-01-12,0.66,1
9193506,Lucy,3,2017-08-14,0.11,1
9630989,Ernesto,113,2019-06-17,4.15,2
16970101,Tia,8,2019-05-25,0.43,1
24594940,Manisha,8,2019-01-03,0.3,1
6473469,Yoni,3,2017-04-25,0.11,1
124860677,Jim&Lisa,130,2019-07-07,4.79,6
9909635,Vadim,60,2019-07-03,2.21,3
1460313,Soraya,71,2019-06-23,2.81,2
124886133,Tom,2,2018-08-22,0.08,1
71540662,Jay,3,2017-10-15,0.11,1
54058956,Kristin,0,N/A,0.0,1
124898889,Fania,7,2018-01-02,0.26,1
3084731,Cristine,47,2019-06-28,1.77,1
124999506,Kevin,3,2017-04-22,0.11,1
1746238,Kat,60,2019-01-01,2.22,1
8740662,Nichole,0,N/A,0.0,1
17643263,Frank,14,2017-08-07,0.52,1
3988482,Julien,45,2018-08-06,1.82,1
5736671,Sarah,10,2019-01-31,0.39,1
32166735,Denise,14,2019-05-28,0.53,1
69860334,DyAnna,1,2017-05-02,0.04,1
54098346,Eric,3,2017-04-17,0.11,1
3639678,Rose,58,2019-06-23,2.17,1
2960920,Stefan,2,2017-04-30,0.07,1
109855383,Aaron,6,2018-07-03,0.22,1
17520527,Carolin,1,2017-06-02,0.04,1
125204273,Alexander,0,N/A,0.0,1
10695335,Alessia,18,2019-03-27,0.67,1
10121204,Meredith,0,N/A,0.0,1
6950091,Shireen,1,2017-04-23,0.04,1
23187808,Theodore,81,2019-06-20,2.98,1
4240419,Haldun,4,2018-01-01,0.15,1
98040412,Amy,0,N/A,0.0,1
75810157,Antong,3,2017-06-29,0.11,1
38041322,Ana,2,2017-08-30,0.07,1
274333,Janu,65,2019-06-03,2.44,3
9147284,David,4,2018-11-27,0.3,1
125320407,Sata,5,2018-10-07,0.27,5
2834168,Jessica,20,2019-06-30,0.74,1
40929418,Nicole,0,N/A,0.0,1
117840007,Joanna,5,2017-10-23,0.19,1
116723158,Jamaul,111,2019-07-07,4.53,1
125398274,Christian,7,2018-07-23,0.26,2
187912,Erin,35,2019-06-14,1.29,2
26996515,Will,4,2017-08-07,0.16,2
7598580,Julia,1,2018-10-03,0.11,1
501891,Dave,0,N/A,0.0,1
3749703,Dan,0,N/A,0.0,1
9563971,Doa,5,2019-04-02,0.18,1
27403581,Shay & Cam,52,2019-04-16,1.95,1
62639334,Melissa,7,2019-06-10,0.34,1
28929752,Sarah,4,2018-05-20,0.23,1
28483768,Skender,45,2019-06-19,1.66,1
71138930,Ann,22,2017-10-08,0.82,1
125542850,Gabriele,11,2019-07-03,0.41,1
125558761,Stefan,26,2019-07-02,0.96,1
125567809,Gene,0,N/A,0.0,1
125565839,Kim,12,2017-10-01,0.44,1
54289696,Monica,81,2019-06-09,2.99,1
9945748,Shakira,13,2017-10-02,0.48,1
7433941,Diana,5,2019-05-17,0.64,1
5378851,Kate,2,2018-10-21,0.09,1
3859890,Aditi,10,2019-03-21,0.38,1
125557444,Ada,7,2019-01-17,0.27,2
10127519,Horatio,6,2018-05-31,0.22,1
16091224,Jesse,15,2019-06-29,0.64,2
48205496,B,91,2019-06-26,3.44,2
649374,Jeremy,16,2017-11-15,0.71,1
1448674,Sean,33,2019-06-09,1.25,1
125687221,Tee,6,2017-08-04,0.25,1
43200701,Nina,68,2018-10-29,2.62,1
2208374,Elena,8,2019-04-19,0.3,2
35525179,Ma,14,2017-05-27,0.52,1
76114242,Mark,0,N/A,0.0,1
125717450,Lawson,3,2018-12-18,0.19,1
6726364,Alejandra,3,2017-07-13,0.11,2
125746559,Akil,19,2018-08-20,0.81,1
41874064,Sheba,106,2019-07-02,4.29,2
27966322,Mustafa,2,2017-05-18,0.08,1
125821659,Liliana,6,2019-06-19,0.32,1
3591955,Charles,26,2019-06-25,1.01,1
70601471,Andreas,131,2019-06-24,4.9,1
17247848,Kevin,31,2019-05-22,1.2,1
125833008,Wendy,2,2017-05-31,0.08,1
120804342,David,112,2019-07-05,4.22,2
15069930,Christian,1,2017-04-27,0.04,1
121400000,Kristen,16,2018-09-24,0.6,1
44785461,William,0,N/A,0.0,1
3656008,Ivanna,95,2019-05-31,3.52,1
29950960,Erik,14,2019-07-06,0.54,1
57641560,Christopher,58,2019-06-22,2.5,2
3600065,Ariel,3,2017-08-17,0.12,1
20899650,Kyra,22,2018-08-05,0.81,1
125914985,Myles,60,2019-06-30,3.22,2
6358504,Yaroslav,3,2018-08-21,0.13,1
62466309,Paula,1,2018-12-02,0.14,1
23269913,Patrick,5,2017-12-16,0.19,1
28260191,Matthew,1,2018-08-01,0.09,1
22307295,Anthony,0,N/A,0.0,1
125589679,Shanta,71,2019-06-21,2.66,1
126015118,Nir,3,2019-01-02,0.36,1
64425305,Posh,3,2017-06-05,0.11,1
27442469,Deri,1,2017-05-01,0.04,1
72603148,Faye,56,2019-07-07,2.09,3
122495279,Patrick,2,2017-09-04,0.08,1
106932244,Tianchen,4,2017-05-29,0.15,1
126101478,Bobby,1,2017-05-03,0.04,1
126110994,Andrew,25,2017-07-20,0.93,1
22769654,Jeff,109,2019-06-21,4.04,1
2331158,"Destiny ""Bunmi""",3,2017-11-18,0.12,1
60022283,Audrey,16,2019-05-25,0.61,1
17049693,Anastasia,8,2017-08-28,0.33,1
19377326,Alisa,25,2018-07-17,1.02,1
23168773,Brett,17,2018-01-03,0.72,1
125654433,Maurizio,0,N/A,0.0,1
100288,Tiff & David,11,2017-12-12,0.42,1
101262003,John,0,N/A,0.0,2
64351850,Mckenzie,10,2018-12-11,0.37,1
43089949,Victoria,15,2019-06-23,1.01,1
126176275,Audrey,32,2019-06-26,1.29,4
122265852,Alexander,159,2019-06-30,5.88,2
125585107,Krishaine,2,2017-05-16,0.08,1
57192926,Yara,87,2019-06-29,3.28,1
126247863,Seeranie,102,2019-06-23,4.02,2
63417081,Devon,3,2018-08-18,0.14,8
18184562,Gil,2,2017-04-21,0.07,1
99608108,Osa,23,2019-06-03,0.89,3
3955533,Aiya,11,2018-07-10,0.46,1
126292511,Charlotte,6,2017-10-08,0.24,1
13058935,Shawn,0,N/A,0.0,1
126311719,Kricket,7,2018-12-01,0.26,1
106130636,Lane,1,2017-05-29,0.04,1
1495058,Joseph,2,2017-05-09,0.08,1
20175399,Grace,16,2017-10-22,0.61,1
125438374,Christian,0,N/A,0.0,1
21380187,Mark,34,2019-06-23,1.31,1
5949541,Helen,68,2019-06-30,2.55,1
87766324,Michelle,88,2019-06-15,3.32,2
39442448,Jayson,1,2017-05-21,0.04,1
44453334,Oleg,0,N/A,0.0,1
126420866,Nic,2,2017-05-20,0.08,1
28462809,Shesh,18,2019-05-04,0.69,1
13816539,Theodore,4,2019-05-31,0.92,1
77501050,Sarah,21,2017-11-26,0.79,1
126444590,Anndean,9,2019-06-15,0.36,1
18167404,Andy,0,N/A,0.0,1
126451493,Joy,26,2019-06-15,1.07,1
57531995,Ashley,15,2018-04-29,0.62,1
126168966,Alex,155,2019-07-01,5.74,3
1918417,Vidula,1,2017-06-05,0.04,1
8008110,Erika,33,2019-05-20,1.36,1
68579384,Julie,4,2017-09-04,0.16,2
17393160,Tynan,3,2017-05-25,0.11,1
3140916,Donald,4,2017-05-24,0.15,1
33608519,Grace,0,N/A,0.0,1
18692297,Maneto,18,2019-06-30,0.69,1
2308459,Judith,5,2019-07-01,0.24,1
33943711,Grace,8,2017-10-15,0.3,1
13540183,Ashley,0,N/A,0.0,1
126592760,Felicia,98,2019-07-02,3.67,1
95994558,Sheena,0,N/A,0.0,1
33646389,Sally,6,2018-09-02,0.23,2
114548258,Only One,83,2019-06-25,3.19,2
67986867,Tiago,4,2017-10-23,0.18,1
26634538,Joe,7,2018-04-02,0.26,1
126632094,Faith,31,2019-06-08,1.16,2
55778523,Lydia,4,2017-05-22,0.15,1
126643339,Sarah,7,2017-05-22,0.26,1
3341119,T,43,2019-06-01,1.65,1
126663154,Henrietta,2,2019-06-20,0.11,1
37901086,Virginie,1,2019-07-03,1.0,1
4111729,Mich,71,2019-06-27,2.67,1
63238467,Sam,79,2019-06-26,3.03,1
1507779,Lara,9,2019-06-08,0.34,2
22591747,Femi & Toya,39,2019-06-15,1.46,1
64964534,Natalya,141,2019-06-24,5.63,1
94648262,Martin & Christine,59,2019-06-23,2.92,1
72377141,Ben,3,2019-01-06,0.13,3
5641114,Oleg,29,2019-06-27,1.11,1
17449165,Amanda,7,2017-12-31,0.27,1
20017962,John,11,2019-05-30,0.42,1
42928837,Reuben,6,2018-10-08,0.23,1
2141311,Thomas,0,N/A,0.0,2
5140287,Leah,8,2018-05-06,0.32,1
125545452,Tasny,84,2019-06-24,3.15,1
27670418,Alexisz Tamás,11,2018-10-17,0.48,1
106068562,Alice,1,2017-09-04,0.04,1
22089161,Monika,0,N/A,0.0,1
327033,Marc,7,2017-08-29,0.26,2
1390999,Sarah,0,N/A,0.0,1
3859814,Alexandria,53,2019-06-15,2.01,1
15303279,Jinny,1,2017-05-07,0.04,1
25221153,Mélodie,0,N/A,0.0,1
81671685,Lesley,4,2019-06-24,0.15,1
33723491,Suzzanne,7,2017-09-29,0.27,1
66064924,Griffith,50,2019-05-27,1.92,1
4213096,Jeff,3,2019-05-09,0.12,1
126922318,Emily,78,2019-06-27,2.93,1
33870377,Muath,2,2017-05-07,0.07,1
36678842,Danny,2,2018-01-02,0.08,1
126973731,Andy,4,2017-05-21,0.15,1
26091462,Tanya,3,2017-05-24,0.11,2
126984603,Val &Yuko,31,2019-07-06,1.2,1
12144814,Kosuke,3,2019-01-02,0.13,1
832695,Gloria And Dmitrii,6,2018-10-30,0.23,1
16718650,Joseph,0,N/A,0.0,1
5143286,Ewa,5,2018-08-23,0.21,1
5454042,Ian,14,2017-11-06,0.52,1
3404698,Tal,1,2017-04-30,0.04,1
8541180,Katie,60,2019-06-19,2.25,1
44852596,Luna,19,2019-07-01,0.72,1
127080012,Thor,25,2018-04-30,0.95,1
41869754,Yosef,36,2019-06-24,1.38,1
122877644,Kate,87,2019-06-20,3.29,1
3169815,Joe,96,2019-07-06,3.63,1
127082964,Christopher,12,2018-04-22,0.47,2
43887030,Anastasia,4,2019-04-19,0.16,1
127092689,Heath,0,N/A,0.0,1
34918098,ChiChi,0,N/A,0.0,1
11553221,Alex,15,2019-05-27,0.59,1
127113351,Maria,5,2018-09-01,0.21,1
22866591,Caroline,4,2017-07-19,0.16,1
127164761,Christopher,14,2018-07-02,0.55,1
127080164,Tauqir,0,N/A,0.0,1
32044305,Mark,91,2019-07-01,3.42,1
2946771,Kara,39,2019-05-27,1.48,1
36883838,Monika,20,2019-06-26,0.76,1
127196839,Nicky,45,2019-06-15,2.11,1
7496038,Sebastian,24,2019-06-09,0.91,1
127218433,Caroline,4,2018-12-15,0.16,1
8221838,Jooin,1,2018-09-02,0.1,1
14588919,Allison,131,2019-06-22,4.96,1
66961768,Duanne,9,2017-09-19,0.34,1
88734376,Lena,31,2019-06-23,2.69,1
127250455,Laura,8,2018-07-29,0.3,1
76225580,Gary,104,2019-07-07,4.0,2
127249880,Emma,33,2019-05-28,1.27,2
23036053,Terrence,64,2019-06-29,2.46,1
127341412,Melissa,100,2019-07-07,3.88,1
126501524,Jaran,40,2019-07-02,1.6,3
88314328,Leah,3,2017-10-29,0.14,1
47550622,Maryam,6,2017-08-26,0.23,1
126929216,Mel,10,2019-06-07,0.42,3
18767676,Mike,0,N/A,0.0,1
43107610,Kate,2,2017-04-30,0.07,1
3695964,Elie,37,2019-06-14,1.53,1
501456,Aaron,76,2019-06-23,3.11,4
2828476,Masha,1,2017-07-01,0.04,1
7426741,Johanna,3,2017-07-02,0.12,1
18784994,Raymond Yueran,0,N/A,0.0,1
127412674,Charles,71,2019-06-18,2.69,2
44140036,Ricardo,20,2019-04-01,0.81,2
23722638,Laura,4,2017-12-26,0.16,2
228252,Kathleen,7,2018-09-30,0.29,2
127449170,Lehui,0,N/A,0.0,1
127450854,Cesar,23,2019-04-28,0.87,1
2552603,Derek,105,2019-06-13,3.97,1
33434914,Juan,89,2019-07-07,3.36,4
10593759,Ronna,5,2018-12-24,0.27,1
104170260,Lauren,1,2017-07-09,0.04,1
35387196,Kizzie,1,2018-08-16,0.09,4
10335937,Eva,24,2018-04-06,0.9,1
31681589,Shanise,4,2017-05-08,0.15,1
124287074,Chaya,59,2019-06-14,2.25,1
20242206,Andrei,2,2017-05-07,0.08,1
7934771,Antoinette,3,2019-02-18,0.47,1
63408461,Diane,102,2019-06-17,3.84,1
127567480,Paulina,52,2019-07-07,5.05,1
38886949,Nishant,1,2017-05-04,0.04,2
127583166,Maite,8,2018-11-18,0.52,2
11191325,Daniel,35,2019-04-30,1.32,1
39619320,Grisha,6,2017-06-29,0.23,1
15786933,Eddie,0,N/A,0.0,1
2948325,Ray,53,2019-06-30,2.03,1
92634775,Joe,3,2017-05-16,0.11,1
127539184,Yuna,38,2019-06-23,1.45,2
127560222,Christina,6,2019-05-24,0.26,2
17577495,Ramiro & Jeff,42,2019-05-30,1.58,3
38721832,Marissa,0,N/A,0.0,1
107778395,Alexander,9,2018-12-04,0.34,1
6455775,Monica,78,2019-06-02,3.06,1
127762325,Zee,77,2019-06-06,2.97,1
54548000,Danny,70,2019-06-21,2.79,2
127814176,Erica,118,2019-07-01,4.47,1
75973505,Jeanette,3,2019-01-02,0.42,1
25385574,Che,0,N/A,0.0,1
121419684,Gregory,0,N/A,0.0,1
6198836,Dima,1,2017-06-24,0.04,1
11586111,Christina,6,2017-08-12,0.23,1
5945526,Mimi,12,2019-01-01,0.47,1
14664356,Dan,5,2019-06-01,0.22,1
127886968,Steve,0,N/A,0.0,1
127895318,Emmanuel,6,2018-05-05,0.23,1
115529602,Patrick,9,2018-05-07,0.35,1
127911754,Christopher,0,N/A,0.0,1
127910599,Joy,62,2019-06-20,2.38,1
127721863,Machel,62,2019-05-19,2.37,1
127917641,Kasey,1,2017-07-31,0.04,1
3470710,Michael,29,2019-06-23,1.1,1
60160069,Tatiana,42,2019-05-20,1.62,1
70334862,Nadja,1,2017-10-08,0.05,1
17420574,Kayleigh,4,2017-05-29,0.15,1
68274298,Chelsea,15,2017-12-18,0.58,1
1349266,Adam,1,2019-06-11,1.0,1
127998381,Mia,9,2018-08-21,0.35,1
127999994,Kate,85,2019-06-30,3.28,1
14666091,Joonas,16,2019-06-24,0.61,1
128004958,Virginia,100,2019-06-23,4.03,1
116848523,Brian,12,2017-07-01,0.45,1
916092,Connie Mae,0,N/A,0.0,1
57900598,Lyvan Esteban,40,2019-06-30,1.51,1
30555297,Jolanta,17,2018-11-05,0.72,1
31315421,Angela,77,2019-06-21,2.96,1
4894044,Azzie,28,2019-06-24,1.92,1
122294799,Jenny,4,2017-06-09,0.15,1
82665319,Paul,4,2017-09-25,0.15,1
42951693,Kevin,0,N/A,0.0,1
60077252,Sumaiya,67,2019-06-22,2.66,1
78272395,Vadim,8,2017-06-18,0.3,1
20438455,Jason,126,2019-07-05,4.82,2
639926,Loren,10,2019-01-02,0.43,1
98861076,Peter & Gabe,136,2019-07-02,5.13,1
106430338,Alana,43,2019-06-13,1.65,2
9667737,Hadas,1,2018-03-01,0.06,1
1750685,Shayan,12,2019-03-06,0.6,1
128244964,Camille,0,N/A,0.0,1
3083244,Melody,1,2017-05-25,0.04,1
12700569,Mikanny,2,2019-01-02,0.11,1
81712146,Emanuele,9,2017-07-03,0.34,1
13929469,Jessica,21,2019-05-08,0.81,1
17381128,Arielle,0,N/A,0.0,1
1540270,Ava,7,2017-06-01,0.26,1
12293403,Joffrey,35,2019-06-23,1.36,2
4775716,Foster,21,2019-06-29,3.73,1
4193618,Gustavo,3,2017-09-03,0.12,1
97001292,Maria,43,2019-06-12,1.68,1
128307950,Nigel,0,N/A,0.0,1
4350083,Valéry Blake,1,2017-05-08,0.04,1
510745,Justin,20,2019-06-09,0.76,2
351465,Dasha,60,2019-06-26,2.29,1
127714840,Guy,11,2019-06-30,0.9,1
128385204,Ronen,0,N/A,0.0,1
30157754,Jeanette,0,N/A,0.0,1
128413939,Alfred And Lau,88,2019-06-22,3.36,1
128414475,Nitya,11,2017-08-18,0.42,3
128417181,Rachel,41,2019-06-22,1.56,1
90846964,Allison,7,2017-05-28,0.26,1
31658624,Megan E,104,2019-03-29,4.0,2
10605984,Gab,46,2019-06-18,1.78,1
123953239,Philippe,34,2019-06-14,1.31,2
75279920,Anitra And Steven,89,2019-07-02,3.41,1
5440952,Ryan,0,N/A,0.0,1
38604449,Pasang,30,2019-01-01,1.23,2
18280205,Anthony,32,2019-06-16,1.25,1
112081278,Donny,5,2019-04-07,0.19,1
128517263,Alina,4,2019-01-02,0.17,3
671187,Mike,0,N/A,0.0,1
128210772,Max,1,2017-05-19,0.04,1
550009,Jenya,0,N/A,0.0,1
371654,Emily,2,2017-06-10,0.08,1
8821726,Marissa,12,2019-06-23,0.47,1
19355895,Nicolas,11,2019-06-09,0.44,1
7797101,Athena,67,2019-07-02,2.88,1
128424841,Oscar,30,2019-06-17,1.13,1
57060982,Carolina,17,2019-05-26,0.65,1
3413858,Mia,0,N/A,0.0,1
75360607,Fernando,91,2019-06-21,3.48,2
39652113,Kaitlin,6,2019-04-30,0.32,1
2266961,Florian,3,2018-01-03,0.12,1
21250331,Clara,86,2019-06-20,4.19,3
128692351,Nahuel,107,2019-06-14,4.12,5
3063938,Chuck And Ellen,18,2018-07-07,0.69,1
4914270,Andrew,1,2017-06-11,0.04,1
7130003,Ranita,29,2019-06-07,1.14,2
95341869,Carleen,47,2019-05-19,1.81,1
27266433,Anthony,4,2017-05-24,0.15,1
12627412,Allen,1,2017-05-22,0.04,1
127501584,Aminata Mody,36,2019-06-07,1.36,1
13008402,Afrodite,0,N/A,0.0,1
12831071,A.J.,69,2019-06-04,2.62,1
7445657,Parry,7,2018-04-08,0.27,1
7810471,Britney,2,2017-06-11,0.08,1
128768798,Ruth,69,2019-07-01,2.65,1
4075128,Chang,2,2017-05-20,0.08,1
128785279,Dusean,81,2019-06-26,3.17,1
128787072,Piper,10,2018-12-29,0.38,1
128785861,Carlos,13,2019-01-01,0.49,2
115932140,Justin,1,2017-05-21,0.04,1
125021178,Avi,16,2019-05-16,0.64,1
7740184,Janet,13,2019-06-23,0.51,1
9727058,Pat,17,2019-04-07,0.65,1
128852127,Laura,1,2017-12-31,0.05,1
1260642,Maria,65,2018-09-28,2.47,1
8146232,Marty,3,2017-08-06,0.12,1
128860627,Chris,68,2019-06-22,2.6,1
39829442,Dilara,4,2017-12-10,0.16,1
24791132,Alex,3,2019-05-28,0.48,1
50916440,Lauren,0,N/A,0.0,1
52403444,"R, J",148,2019-06-23,5.59,3
88207924,James,4,2018-07-04,0.15,1
128899126,Anthony,68,2019-07-01,2.69,1
11334992,Jessica,1,2017-06-05,0.04,1
17486785,Renata,0,N/A,0.0,1
9285643,Michael,0,N/A,0.0,1
128914189,Edgar,0,N/A,0.0,2
4677247,Elizabeth,17,2019-05-15,0.71,1
35741929,Assol,52,2018-11-05,1.99,2
89331516,Louiza,0,N/A,0.0,3
23667219,Zoe,1,2017-05-25,0.04,2
38236150,Julio,4,2017-05-29,0.15,1
11389260,Haley,3,2017-11-25,0.12,1
30237517,David,16,2018-07-12,0.62,6
118366948,Ariel,2,2017-08-13,0.08,1
22059655,Mercedes,93,2019-07-07,3.59,1
5721788,Maria,6,2017-09-14,0.24,1
129032819,Willie,4,2017-05-19,0.15,1
21866971,Ben,24,2019-06-08,1.12,1
61673952,Artnell,108,2019-06-29,4.18,1
21372426,Kyle,0,N/A,0.0,1
11380126,Kwankaew,2,2017-05-31,0.08,1
69124870,Ana Y Victor,117,2019-07-02,4.44,4
129062212,Sara,18,2019-06-02,0.7,1
23356363,Pablo,24,2019-07-06,0.91,1
129133511,Michael,31,2019-07-07,1.2,1
12827876,Jasen,1,2017-05-29,0.04,1
24338366,Daniel,9,2018-08-01,0.37,1
159936,Ludine,2,2017-05-12,0.08,1
29134684,Max,2,2017-07-14,0.08,1
118880596,Caroll,13,2019-04-29,0.56,1
14376724,Laure,0,N/A,0.0,1
1692538,Nuttamon,126,2019-04-02,4.78,5
6423838,Sara,1,2018-09-03,0.1,1
101258676,Uri,116,2019-06-21,4.47,1
3258630,Oscar,6,2018-07-22,0.24,1
128338539,Reuben,37,2019-07-05,1.56,4
112118235,Darryl,0,N/A,0.0,1
118124127,Lana,5,2019-07-03,0.19,1
34361146,Penelope,10,2018-12-09,0.39,1
75567007,Candice,2,2017-05-29,0.08,1
32052979,Meghana,0,N/A,0.0,1
129270031,Magd,0,N/A,0.0,1
129273512,Lisa& Jonathan,80,2019-06-02,3.1,3
1637060,Caio,80,2019-07-02,3.11,1
16140828,Pedro,0,N/A,0.0,1
14444,John,0,N/A,0.0,2
90289877,Abi,98,2019-06-23,3.8,1
7318926,Jonathan,5,2018-06-14,0.19,1
41467596,Donald,1,2017-06-03,0.04,1
23867523,K,8,2019-05-31,2.09,1
1038989,Kung,69,2019-07-05,2.63,2
52816291,Laetitia,5,2019-02-19,0.27,1
55017405,Lanie,0,N/A,0.0,1
22204359,Abel,24,2019-06-28,0.95,1
129317761,Lauren,11,2017-07-15,0.42,1
129159456,Michelle,0,N/A,0.0,1
1599261,Daphnee,19,2019-06-21,0.73,1
129333453,Larry,19,2019-06-29,0.73,1
97794385,Debra,15,2019-06-28,0.67,2
50605761,Adam,1,2017-10-16,0.05,1
129396046,Tony,145,2019-06-21,5.84,1
129179250,Mark,10,2018-05-14,0.43,1
27789935,Tim And Allison,20,2019-01-01,0.77,1
4401058,John,0,N/A,0.0,1
83141510,Alex,0,N/A,0.0,1
49197104,Chelsea,5,2017-08-23,0.19,1
32772382,Caitlin,13,2018-09-16,0.55,1
14505375,Triada,69,2019-07-01,2.66,1
2420586,Sabrina,12,2018-10-07,0.46,1
21402517,Max Prana,19,2019-06-05,0.76,1
91385196,Vicdania,0,N/A,0.0,1
55814053,Maria,89,2019-06-22,3.43,1
87680800,Mahnoor,0,N/A,0.0,1
3617473,Jeff,3,2017-12-02,0.13,1
129497806,Jody,73,2019-06-29,3.09,1
45934567,Caitlin,2,2018-06-11,0.08,1
28290772,Anushua,27,2019-06-15,1.03,2
48157058,Michèle,0,N/A,0.0,1
33786241,Sean,32,2019-05-27,1.22,1
7041731,Dee,1,2017-05-22,0.04,1
128531725,Shia,103,2019-06-17,3.93,2
46501846,Patrick,9,2018-11-05,0.35,1
3990540,Margot,3,2017-07-16,0.12,1
97032243,Noah,0,N/A,0.0,1
44838931,Andrea,17,2019-04-23,0.65,2
126470577,Kseniya,68,2019-07-02,2.67,1
21854022,Paul,78,2019-07-07,3.0,1
35881969,John,96,2019-06-15,3.82,2
7147164,Tiffany,32,2019-06-23,1.25,1
120762452,Stanley,0,N/A,0.0,50
36522433,Zexi,2,2017-08-29,0.08,1
68017798,Charlotte,0,N/A,0.0,1
110031106,Allie,3,2017-06-04,0.12,1
19512029,Tami,12,2017-07-30,0.46,1
90824676,Lauren,3,2017-08-27,0.12,1
13524368,Richard,8,2018-11-30,0.32,1
15578480,Trisha,21,2018-03-18,0.81,1
30348931,Adriana,0,N/A,0.0,1
129714819,Caroline,4,2019-04-26,0.17,1
129723592,Ashkon,0,N/A,0.0,1
