listing_id,host_id,neighbourhood,listing_name,room_type,price,minimum_nights,availability_365
22044485,40959256,Bushwick,1BR room in a great Bushwick apartment,Private room,50,3,0
22045060,9522475,East Village,MASSIVE 3 Bedroom NOHO LOFT,Entire home/apt,455,30,332
22045554,10477204,Clinton Hill,Bright Private room with Ensuite Bathroom,Private room,70,20,0
22046354,160306249,Upper West Side,Master Bedroom in Upper West Side Duplex,Private room,58,3,0
22047243,7991202,Upper West Side,Luxury NYC Apartment on Central Park West,Entire home/apt,125,5,7
22047750,126110540,East New York,Clean Room #1 in Brooklyn Home 15 min from JFK,Private room,75,1,179
22047988,49139686,Harlem,Quick access to the city for cheap,Private room,55,3,0
22048265,15681707,Crown Heights,Luxurious Brooklyn Getaway - Comfy Couch & Sofabed,Shared room,29,2,1
22048368,88739067,Greenpoint,Private room in bright Greenpoint apartment,Private room,37,3,0
22049875,62649248,Bushwick,"Bright large studio loft, 100% private, Bushwick",Entire home/apt,90,2,38
22050046,155125855,Midtown,Cozy Corner In Heart of Manhattan,Shared room,65,1,0
22050058,135530716,Flushing,法拉盛唯美独立房间,Private room,80,2,3
22050355,125011763,Astoria,Home Sweet Home in Astoria,Entire home/apt,95,1,96
22050927,135530716,Flushing,法拉盛温馨亲子房,Private room,98,2,3
22051488,135530716,Flushing,"法拉盛高档,奢华大套房(带按摩浴缸和淋浴的独立卫生间)",Private room,120,2,6
22051523,161057073,Lower East Side,Room 1 at Lower Manhattan 18mins from Timesquare,Private room,90,2,67
22051863,44869463,Hell's Kitchen,Sunny Apt.  near Columbus circle,Entire home/apt,160,3,0
22054258,161081229,Morrisania,Chambre pour couple où personne seule,Private room,45,2,313
22055300,40711894,Elmhurst,"Cozy Living room sofa bed,close to LGA/JFK/subway",Shared room,41,1,27
22057103,14290739,Upper West Side,Central Park Studio,Entire home/apt,175,30,3
22057431,60523852,Bedford-Stuyvesant,A Well-Appointed Home in a Historic BK Brownstone,Entire home/apt,150,3,0
22058411,4012917,East Harlem,"Spacious, Modern Two Bedroom, Two Bath in Harlem",Entire home/apt,200,5,9
22058586,107953084,Prospect-Lefferts Gardens,Private & Comfortable Room  close to Manhattan!!,Private room,60,2,180
22058992,19628425,Boerum Hill,Cute & Cozy Two Room Studio in Brooklyn Heights,Entire home/apt,80,30,0
22059169,32299529,East New York,Spacious 2 bedroom in heart of Brooklyn,Entire home/apt,81,7,0
22059272,25330183,Sunnyside,"Comfy, spacious bedroom",Private room,31,3,0
22059276,2343200,Crown Heights,Spacious room near Prospect Park & Brooklyn Museum,Private room,47,3,125
22059613,75976584,Bushwick,Cozy room in Brooklyn,Private room,50,1,0
22060065,3701760,Washington Heights,Wash Heights Corner Apt,Private room,50,4,0
22060142,2717905,Carroll Gardens,Carroll Gardens Brooklyn Brownstone Guest Quarter,Private room,130,2,179
22060712,40866184,Chinatown,Great Location! One Bedroom Apt. in LES,Entire home/apt,105,14,0
22060924,5234625,Williamsburg,"Private room, modern apartment w/ PRIVATE ROOF!",Private room,50,5,0
22062320,6600911,Bensonhurst,Large comfy Clean Bedroom in Brooklyn,Private room,35,3,61
22062492,94543911,Upper East Side,Studio Apt -Upper East Side,Entire home/apt,115,2,0
22062860,737515,Greenpoint,"Light-filled, luxury condo with stunning views",Entire home/apt,275,13,0
22063652,161160095,Upper West Side,Charming Central Park Studio Awaits!,Entire home/apt,170,3,4
22063918,2323561,Elmhurst,25 minutes to Midtown NYC- Entire large apartment,Entire home/apt,90,2,0
22064022,16753102,Fort Greene,Cozy 1BR near the Brooklyn Navy Yard,Entire home/apt,130,4,0
22064197,20153029,Upper West Side,Upper West Side Central Park apartment,Entire home/apt,190,7,0
22064262,120762452,Murray Hill,Spacious beautiful studio in Midtown Manhattan,Entire home/apt,150,30,364
22064793,611408,Lower East Side,Classy Quiet Studio in LES!,Entire home/apt,143,7,0
22064879,13285212,Upper East Side,"Bright, spacious, classic Manhattan apartment",Entire home/apt,200,5,0
22064923,95740953,Harlem,1 Room in a 5-room apartment in Harlem,Private room,55,2,0
22064927,161172539,College Point,溫馨大套房,Private room,59,1,79
22065495,43960739,Washington Heights,Huge bedroom in a renovated apt (females only!),Private room,65,3,1
22066317,35986301,Upper West Side,1br - Room Sublet (From Dec 13) (Upper West Side),Private room,50,5,0
22066430,20604809,Williamsburg,Chic Williamsburg Mid-Century Apartment,Entire home/apt,148,2,64
22066551,19900075,Harlem,Big Sunny Harlem Bedroom Furnished (EASTER WEEK!),Private room,55,7,35
22066635,9831905,Williamsburg,2 bedrooms apartment in Williamsburg- Brooklyn,Entire home/apt,230,7,0
22066865,76728828,Murray Hill,Midtown escape,Entire home/apt,250,2,0
22066893,5480385,Park Slope,Sweet 1 bedroom apt in 1881 Brooklyn Brownstone,Entire home/apt,200,4,0
22067396,28019842,Clinton Hill,Sunny Brooklyn Brownstone apartment,Entire home/apt,100,2,0
22067406,93487618,Dyker Heights,Incredible Newly Renovated Two-Bedroom Apartment,Entire home/apt,90,2,285
22067480,73826443,Jackson Heights,"Private Rm in trendy Jackson Hts, Qns, 10m to LGA",Private room,120,1,0
22067499,22758387,Williamsburg,Live in Williamsburg - Only 2 stops from Manhattan,Private room,47,1,0
22067764,24051464,Williamsburg,Williamsburg - great view and elevator into apt,Private room,75,1,0
22067826,161184313,Greenpoint,Home Away From Home,Private room,80,5,95
22068519,12795683,Gowanus,Cozy guest room with private bath in trendy duplex,Private room,110,2,0
22069581,137858241,Flushing,Luxury Private room located in Fresh Meadows,Private room,45,1,328
22072423,2856748,Financial District,3BR ON FINANCIAL DISTT~MINUTES FROM EAST RIVER,Entire home/apt,300,30,346
22073571,9320996,East Village,Calm 1 bedroom right at Tompkins Square Park,Entire home/apt,150,3,0
22073638,135257383,Harlem,Large Studio in Manhattan Close to Everything!,Entire home/apt,80,5,0
22074303,21844834,Midtown,1 BR w/Kit Wyndham 45 Midtown- Great Location!,Entire home/apt,350,4,0
22075497,161262280,Park Slope,"Family apartment in NYC, ideal for kids.",Entire home/apt,250,5,0
22075971,20827165,Williamsburg,Bright and Sunny Room in Williamsburg,Private room,57,2,80
22076192,159811367,Bedford-Stuyvesant,Bed-Stuy modern private room near Williamsburg,Private room,50,30,364
22076359,161268152,Clinton Hill,Bohemian 3 bedroom brownstone duplex in Brooklyn,Entire home/apt,399,1,308
22076961,23254491,East Harlem,Cozy apartment near Central Park,Entire home/apt,132,1,12
22077540,6123811,Fort Greene,"Cozy home in charming, central Fort Greene",Entire home/apt,150,2,0
22077632,29799151,Bushwick,Private Bedroom in Sunny Bushwick Apartment,Private room,40,3,0
22077789,32451588,Upper West Side,Queen Bed + Futon HUGE Sunny Master 1BR/Priv Bath,Private room,150,2,0
22077920,17322363,Morningside Heights,Spacious appartment on Upper West Side,Entire home/apt,189,10,0
22078370,2415163,West Village,Stunning Modern Eco West Village 3 Floor Townhome!,Entire home/apt,400,3,37
22078453,15021288,Greenpoint,Greenpoint Getaway!,Entire home/apt,65,24,0
22078678,126489138,East Elmhurst,Room in NY apartment near LGA,Private room,100,2,0
22078755,50292311,East Village,Bohemian East Village Apartment,Entire home/apt,250,4,5
22078785,3562795,Lower East Side,AMAZING private room in 2bed lower east side apt,Private room,100,4,0
22078828,61989330,Williamsburg,Bushwick Brooklyn En Suite in Artist Loft Bldg,Private room,51,2,0
22079387,148107543,Chelsea,Boutique Luxury in the Heart of Chelsea,Entire home/apt,299,2,274
22080281,37687663,Lower East Side,Cute and Cozy Apt in Soho,Private room,125,28,0
22080826,3770299,Clinton Hill,Spacious 1BR in trendy Brooklyn from 12/12-1/12,Entire home/apt,150,15,0
22081741,2738676,Bedford-Stuyvesant,Large Sun-filled room in beautiful brownstone home,Private room,65,5,0
22081871,19909719,Greenpoint,Artsy 2BR Home w/ High Ceilings + Brick Walls,Entire home/apt,295,7,0
22081938,159655531,East Harlem,East Harlem Room(#2) on Madison Avenue,Private room,60,3,78
22082124,4865463,Upper East Side,Gorgeous 1 bdr 1.5bath on the Upper East Side,Entire home/apt,195,6,0
22082423,44021436,Prospect-Lefferts Gardens,Large open 1 bedroom near Prospect Park.,Entire home/apt,80,2,0
22082514,58633574,Bedford-Stuyvesant,Brooklyn private room&balcony,Private room,75,2,11
22082903,156047478,Harlem,Studio Sanctuary in Landmark Brownstone,Entire home/apt,91,30,216
22083268,16856181,Bushwick,"tiny, tiny room in Bushwick",Private room,30,7,0
22083314,24374791,Bedford-Stuyvesant,Great studio apt in Brooklyn! 15 min to Manhattan,Entire home/apt,57,8,0
22083540,11365202,Clinton Hill,Cozy 2br in the heart of Clinton Hill in Brooklyn,Entire home/apt,160,3,2
22084212,159586124,Chelsea,The West Village Triangle Suite,Entire home/apt,400,4,2
22084321,1472745,Chinatown,"Gorgeous, Sunny LES/Chinatown Apartment",Private room,100,2,0
22084405,149303542,Upper East Side,Sunny Charming Private 2BR Apartment in UES,Private room,149,4,0
22085185,13775180,Downtown Brooklyn,Beautiful large one bedroom in downtown Brooklyn,Entire home/apt,250,5,0
22085754,38609489,Bushwick,Cozy Private One Bedroom,Private room,40,4,0
22085782,107955341,Tribeca,Large luxury apartment in Tribeca,Entire home/apt,400,2,0
22085892,7241732,Woodside,THANKSGIVING IN NYC,Private room,55,1,0
22086518,3484157,West Village,West Village + Water Views,Private room,250,2,0
22086968,161344095,Van Nest,Rustic Meets Shabby Chic- Georgous 2 Bedroom,Entire home/apt,100,2,89
22087093,103345244,Kingsbridge,Newly furnished & renovated rooms 5 min from nyc.,Private room,55,1,127
22087812,161352782,Clifton,Cozy Studio with Private Entrance,Entire home/apt,65,1,300
22088100,161351021,Woodside,"Bright and Warm place -
only 17min to Central Park",Private room,425,1,0
22088180,28458209,Harlem,"Comfy Private Bedroom, Patio + 20min to Midtown",Private room,49,3,211
22088276,31880119,Nolita,Spacious and peaceful apartment in Nolita / SoHo,Entire home/apt,175,2,0
22088301,2496299,Williamsburg,Williamsburg 3-Bed Townhouse w/ Garden by L Train,Entire home/apt,129,5,295
22088409,37260534,Norwood,Bronx Native Son Apartment,Private room,87,2,0
22088615,109195230,Williamsburg,Quirky East Williamsburg/Bushwick Artist Duplex,Private room,42,4,0
22088784,161360183,Gowanus,"Bright, creative, happy apartment in heart of BK!",Entire home/apt,115,3,0
22089194,23909694,Greenwich Village,"Cozy 2BR in heart of SoHo near NYU, WSP, Subway",Entire home/apt,150,3,0
22089422,5690047,Park Slope,Large and nice private room in Park Slope!,Private room,50,3,0
22090790,76104209,Upper West Side,26TH FLR VIEWS! LINCOLN SQR- MODERN 2BR 2 BATH,Entire home/apt,374,60,290
22095324,46396810,Williamsburg,Williamsburg Gem with Private Bathroom,Private room,70,7,0
22096182,51734800,Flatbush,MONTHLY RENTAL Victorian House in Brooklyn,Private room,50,20,358
22096640,24625767,Harlem,Elegant Room in Jazzy Harlem Neighborhood,Private room,75,30,0
22096731,10775192,Crown Heights,Amazing room for NYC holiday season! Dec. 20-28,Private room,45,1,88
22097438,19385850,Upper East Side,Cozy Flat - Walk to Central Park,Entire home/apt,143,2,29
22098233,161432983,East Village,Contemporary 1 Bedroom off of Union Square,Entire home/apt,170,1,0
22098435,23208262,Williamsburg,Cozy Bright Private Room - Prime Brooklyn,Private room,42,20,0
22099135,109852649,Bushwick,Comfy & Cozy Private Room in Bushwick,Private room,65,5,0
22099266,119669058,Bedford-Stuyvesant,Aquamarine Bedroom,Private room,65,2,289
22099954,23385082,Astoria,Cozy 2 Bedroom in Astoria,Entire home/apt,112,6,0
22100149,20689561,Sunset Park,2 Story Loft Style 2 Bedroom 2 Bathroom on Park,Entire home/apt,150,3,3
22100318,13997669,Washington Heights,Gorgeous Pre-War Two-Bedroom by the Hudson,Entire home/apt,200,5,30
22100911,161446165,Upper West Side,Upper West Side Manhattan,Private room,100,4,341
22100970,61391963,Kips Bay,Luxurious 1 Bedroom Fully Renovated,Entire home/apt,142,30,281
22101002,158034247,Gravesend,Antique Suite,Private room,55,2,0
22101034,94713722,Springfield Gardens,Cool Out/Private large ensuite nearJFK sleeps 4,Private room,50,2,348
22101044,61391963,Murray Hill,Luxury 2 Bedroom - Nicest renovations and quality,Entire home/apt,185,30,0
22101696,20951849,Bedford-Stuyvesant,"CLEAN, BRIGHT, and MODERN 3 bedroom  Brooklyn apt.",Entire home/apt,185,1,181
22101914,81466660,Bushwick,Huge room  in Bushwick,Private room,45,5,0
22101965,161458034,Windsor Terrace,"2 bedrooms and queen sofa bed, Close to Manhattan",Entire home/apt,160,3,71
22102108,20905481,Hell's Kitchen,Great apartment in the heart of Manhattan!,Entire home/apt,179,1,201
22102113,88547794,Astoria,Room in Astoria NewYork,Private room,55,7,365
22102905,59477827,Murray Hill,Make this luxury apartment your next stop!,Private room,195,11,0
22103302,4455011,Williamsburg,"Sun-filled, Modern Bedroom in Williamsburg.",Private room,74,5,0
22103438,161468583,Flatbush,Dee's Rest Easy,Entire home/apt,22,2,312
22105065,983477,Greenpoint,Sunny One bedroom w. Outdoor Space - Williamsburg,Entire home/apt,175,2,0
22105520,3663769,Crown Heights,Designer Tudor Townhouse with Chef's Kitchen!,Entire home/apt,225,1,1
22106002,18605299,Chelsea,Fantastic Room - King Bed and a Private Rooftop,Private room,99,5,0
22107023,36082598,Bedford-Stuyvesant,Chic Luxury Garden Apartment in BedStuy Brooklyn,Entire home/apt,150,2,231
22107142,161497828,Prospect-Lefferts Gardens,Your NYC HOME! LRG 1 BED APT 20min from Manhattan,Entire home/apt,100,2,95
22107189,160647707,Bedford-Stuyvesant,"Beautiful 2-bdrm top flr of brownstone, sunny",Entire home/apt,88,3,0
22107368,103170539,Astoria,Entire Apartment Available in Astoria,Private room,29,5,156
22107371,28994468,Williamsburg,3 br duplex Apt with rooftop in Williamsburg,Entire home/apt,400,4,0
22107514,128466802,Prospect-Lefferts Gardens,Spacious Prospect Park Studio,Entire home/apt,85,30,2
22108130,106837455,Upper West Side,UWS  - Simple & Bright - 1BR,Entire home/apt,140,30,0
22108302,123605746,Crown Heights,Beautiful Bedroom By the Children's Museum,Private room,65,1,0
22108306,95485067,Bedford-Stuyvesant,MACON MEMORIES..** SUMMER SPECIAL***,Entire home/apt,150,1,267
22108932,142724947,Inwood,"Cosy private bedroom in Inwood 4 min to train 1,A",Entire home/apt,70,21,156
22109528,161519048,Murray Hill,Studio apartment with a view!,Entire home/apt,250,4,0
22114333,102011406,East Harlem,Sun & Central Park,Private room,99,4,130
22115009,44620317,Corona,Shared room with Bed Tent (Privacy Pop).,Shared room,45,1,347
22116565,46094052,Midtown,Holiday sublet: Columbus circle apartment,Entire home/apt,189,7,0
22117590,161300062,Bushwick,Renovated Art Building Bushwick,Private room,70,1,0
22117898,160495098,East Flatbush,Brooklyn city room,Private room,27,2,0
22117971,45869461,Williamsburg,Private Room in Sunny South Williamsburg location,Private room,80,4,0
22117983,101430405,Midtown,Manhattan Club 1 Bedroom 2 Bath!,Entire home/apt,450,3,0
22119092,150044472,Windsor Terrace,HUGE Private 1 Bedroom in Shared Park Slope Apt,Private room,75,14,0
22119373,7112420,Chinatown,Well lit and modern 1BR condo in LES,Entire home/apt,175,2,0
22119375,63935474,Bedford-Stuyvesant,Hart House - Calm Space in Bed-Stuy Activist Home,Private room,35,2,0
22119708,3043896,Bedford-Stuyvesant,Cozy room in Brooklyn <3,Private room,41,7,0
22120170,161599491,Borough Park,Cozy apartment,Shared room,50,30,179
22120346,8739627,Bushwick,Bright Private Bedroom in Bushwick.,Private room,40,1,0
22120433,5610754,Williamsburg,Spacious studio in Williamsburg with back patio!,Entire home/apt,150,7,128
22120954,26800283,Upper East Side,Newly Renovated 2 Bedroom Apt Sleeps 6,Entire home/apt,400,2,0
22121191,160461605,East Harlem,Private Bedroom w/ Easy Access to Manhattan,Private room,85,1,0
22122084,2244532,Crown Heights,Charming Crown Heights Apartment,Private room,100,5,0
22122354,161616186,Upper West Side,3 Minutes to Central Park ❤︎ of NYC!,Entire home/apt,150,3,36
22122388,99202586,Randall Manor,Fully Furnished Spacious Home for 7 People,Entire home/apt,149,2,354
22122470,161592215,East Harlem,New Luxury Harlem Condo 2 bedrooms with Garden,Entire home/apt,210,6,276
22122614,161617875,Washington Heights,Spacious Family Space - 2 Bedrooms,Entire home/apt,150,2,109
22122723,43719554,Harlem,Beautiful room in Manhattan,Private room,50,16,0
22123573,4967965,Bedford-Stuyvesant,Sunny brownstone greenhouse in Bedford Stuyvesant,Entire home/apt,350,3,275
22123603,1493800,East Village,"Charming, quiet room in heart of the East Village",Private room,130,4,0
22124017,68358695,Hell's Kitchen,Fashion and Hotel Couple’s Hells Kitchen Apartment,Entire home/apt,285,3,0
22124086,47423579,Flatbush,Airy Brooklyn Pad,Shared room,45,2,0
22125138,161638092,Belmont,New York room,Private room,30,1,0
22125701,11769840,Bedford-Stuyvesant,Beautiful Bed-stuy Bedroom,Private room,50,2,53
22126048,126110540,East New York,Cozy Room #2 in Brooklyn Home 15 Min from JFK,Private room,50,1,89
22126122,1931414,Upper West Side,Cozy bright apartment,Private room,250,6,55
22129871,24379402,East Village,Soho/East Village One Bed,Entire home/apt,110,7,0
22130055,59089796,Richmond Hill,Queens Home short walk to Subway- 2 bedroom 2 bath,Entire home/apt,125,2,62
22130220,10004299,Prospect Heights,Dean St,Private room,80,2,0
22131111,154108693,Astoria,"Astoria lovely Private Room, Steinway, LGA Airport",Private room,70,1,0
22131954,161671480,Hell's Kitchen,Lux Midtown apartment.,Private room,150,1,0
